APMC,Commodity,Year,Month,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,state_name,month_num,quarter,season,modal_price_per_kg,min_price_per_kg,max_price_per_kg,price_spread_qtl,commodity_season_median,deviation_from_seasonal_median_pct,price_detector_status
Panvel,Ridge Gourd,2016,September,330,1400,1650,1525,2016-09-01,Raigad,Maharashtra,9,3,Monsoon,15.25,14.0,16.5,250,2478.0,-38.46,Distress Glut / Price Crash
Panvel,Tomato,2014,September,2110,1920,2300,2110,2014-09-01,Raigad,Maharashtra,9,3,Monsoon,21.1,19.2,23.0,380,1229.5,71.61,Inflated Price / Hoarding Alert
Panvel,Brinjal,2014,September,190,1920,2100,1990,2014-09-01,Raigad,Maharashtra,9,3,Monsoon,19.9,19.2,21.0,180,1567.0,26.99,Inflated Price / Hoarding Alert
Panvel,Brinjal,2015,September,81,1733,1900,1817,2015-09-01,Raigad,Maharashtra,9,3,Monsoon,18.17,17.33,19.0,167,1567.0,15.95,Normal / Fair Mandi Price
Panvel,Brinjal,2016,September,250,1250,1500,1375,2016-09-01,Raigad,Maharashtra,9,3,Monsoon,13.75,12.5,15.0,250,1567.0,-12.25,Normal / Fair Mandi Price
Ratanagari,Ginger (Fresh),2015,April,29,3250,5000,4125,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,41.25,32.5,50.0,1750,2682.0,53.8,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2016,April,84,3100,4000,3600,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,36.0,31.0,40.0,900,2682.0,34.23,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2015,April,517,2179,2807,2493,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,24.93,21.79,28.07,628,2250.0,10.8,Normal / Fair Mandi Price
Ratanagari,Ladies Finger,2016,April,587,2735,4147,3465,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,34.65,27.35,41.47,1412,2250.0,54.0,Inflated Price / Hoarding Alert
Ratanagari,Flower,2015,April,510,2393,3107,2754,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,27.54,23.93,31.07,714,1043.0,164.05,Inflated Price / Hoarding Alert
Ratanagari,Flower,2016,April,632,2579,3974,3316,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,33.16,25.79,39.74,1395,1043.0,217.93,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2016,April,14,1500,2000,1700,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,17.0,15.0,20.0,500,1113.5,52.67,Inflated Price / Hoarding Alert
Ratanagari,Cluster Bean,2015,April,94,2071,2857,2464,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,24.64,20.71,28.57,786,3167.0,-22.2,Normal / Fair Mandi Price
Ratanagari,Cluster Bean,2016,April,125,2875,3688,3350,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,33.5,28.75,36.88,813,3167.0,5.78,Normal / Fair Mandi Price
Ratanagari,Cucumber,2015,April,223,964,1409,1186,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,11.86,9.64,14.09,445,1483.5,-20.05,Normal / Fair Mandi Price
Ratanagari,Cucumber,2016,April,235,1558,2342,2008,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,20.08,15.58,23.42,784,1483.5,35.36,Inflated Price / Hoarding Alert
Ratanagari,Bitter Gourd,2015,April,27,2667,3167,2917,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,29.17,26.67,31.67,500,3211.0,-9.16,Normal / Fair Mandi Price
Ratanagari,Bitter Gourd,2016,April,26,4000,5000,4500,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,45.0,40.0,50.0,1000,3211.0,40.14,Inflated Price / Hoarding Alert
Ratanagari,Cabbage,2015,April,430,451,685,568,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,5.68,4.51,6.85,234,622.5,-8.76,Normal / Fair Mandi Price
Ratanagari,Cabbage,2016,April,750,505,826,679,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,6.79,5.05,8.26,321,622.5,9.08,Normal / Fair Mandi Price
Ratanagari,Capsicum,2015,April,285,2182,2955,2568,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,25.68,21.82,29.55,773,2317.0,10.83,Normal / Fair Mandi Price
Ratanagari,Capsicum,2016,April,265,3042,4042,3550,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,35.5,30.42,40.42,1000,2317.0,53.22,Inflated Price / Hoarding Alert
Ratanagari,Spinach,2016,April,700,6,10,8,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,0.08,0.06,0.1,4,673.0,-98.81,Distress Glut / Price Crash
Ratanagari,Tomato,2015,April,3200,511,964,736,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,7.36,5.11,9.64,453,898.5,-18.09,Normal / Fair Mandi Price
Ratanagari,Tomato,2016,April,5044,668,1253,950,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,9.5,6.68,12.53,585,898.5,5.73,Normal / Fair Mandi Price
Ratanagari,Brinjal,2015,April,494,923,1446,1185,2015-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,11.85,9.23,14.46,523,1243.0,-4.67,Normal / Fair Mandi Price
Ratanagari,Brinjal,2016,April,864,1183,2611,1950,2016-04-01,Ratnagiri,Maharashtra,4,2,Summer/Zaid,19.5,11.83,26.11,1428,1243.0,56.88,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2015,August,135,3938,4625,4306,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,43.06,39.38,46.25,687,3219.0,33.77,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2016,August,53,3167,4833,4033,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,40.33,31.67,48.33,1666,3219.0,25.29,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2015,August,642,1806,2456,2153,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,21.53,18.06,24.56,650,1864.0,15.5,Normal / Fair Mandi Price
Ratanagari,Ladies Finger,2016,August,530,2559,3882,3247,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,32.47,25.59,38.82,1323,1864.0,74.2,Inflated Price / Hoarding Alert
Ratanagari,Bottle Gourd,2015,August,68,575,1125,850,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,8.5,5.75,11.25,550,999.0,-14.91,Normal / Fair Mandi Price
Ratanagari,Bottle Gourd,2016,August,42,1250,1875,1600,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,16.0,12.5,18.75,625,999.0,60.16,Inflated Price / Hoarding Alert
Ratanagari,Flower,2015,August,839,1842,2539,2211,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,22.11,18.42,25.39,697,1359.0,62.69,Inflated Price / Hoarding Alert
Ratanagari,Flower,2016,August,741,2583,3444,3033,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,30.33,25.83,34.44,861,1359.0,123.18,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2015,August,5,2500,3000,2700,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,27.0,25.0,30.0,500,2075.0,30.12,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2016,August,44,2500,3000,2700,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,27.0,25.0,30.0,500,2075.0,30.12,Inflated Price / Hoarding Alert
Ratanagari,Cluster Bean,2015,August,99,1813,2750,2300,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,23.0,18.13,27.5,937,2623.0,-12.31,Normal / Fair Mandi Price
Ratanagari,Cluster Bean,2016,August,105,2200,3100,2680,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,26.8,22.0,31.0,900,2623.0,2.17,Normal / Fair Mandi Price
Ratanagari,Cucumber,2015,August,397,803,1381,1122,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,11.22,8.03,13.81,578,1060.5,5.8,Normal / Fair Mandi Price
Ratanagari,Cucumber,2016,August,502,727,1513,1147,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,11.47,7.27,15.13,786,1060.5,8.16,Normal / Fair Mandi Price
Ratanagari,Bitter Gourd,2015,August,201,2450,3050,2715,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,27.15,24.5,30.5,600,2347.0,15.68,Normal / Fair Mandi Price
Ratanagari,Bitter Gourd,2016,August,105,2500,4200,3460,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,34.6,25.0,42.0,1700,2347.0,47.42,Inflated Price / Hoarding Alert
Ratanagari,Cabbage,2015,August,532,689,1100,886,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,8.86,6.89,11.0,411,870.5,1.78,Normal / Fair Mandi Price
Ratanagari,Cabbage,2016,August,5933,1016,1711,1384,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,13.84,10.16,17.11,695,870.5,58.99,Inflated Price / Hoarding Alert
Ratanagari,Capsicum,2015,August,499,1750,2625,2209,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,22.09,17.5,26.25,875,2390.0,-7.57,Normal / Fair Mandi Price
Ratanagari,Capsicum,2016,August,454,2700,4033,3427,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,34.27,27.0,40.33,1333,2390.0,43.39,Inflated Price / Hoarding Alert
Ratanagari,Spinach,2015,August,1200,6,8,7,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,0.07,0.06,0.08,2,1320.0,-99.47,Distress Glut / Price Crash
Ratanagari,Tomato,2015,August,4751,568,951,764,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,7.64,5.68,9.51,383,1229.5,-37.86,Distress Glut / Price Crash
Ratanagari,Tomato,2016,August,5156,684,1268,995,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,9.95,6.84,12.68,584,1229.5,-19.07,Normal / Fair Mandi Price
Ratanagari,Brinjal,2015,August,774,861,1528,1231,2015-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,12.31,8.61,15.28,667,1567.0,-21.44,Normal / Fair Mandi Price
Ratanagari,Brinjal,2016,August,769,1541,3294,2476,2016-08-01,Ratnagiri,Maharashtra,8,3,Monsoon,24.76,15.41,32.94,1753,1567.0,58.01,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2014,December,117,3825,4563,4181,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,41.81,38.25,45.63,738,3100.0,34.87,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2015,December,78,3600,4300,3980,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,39.8,36.0,43.0,700,3100.0,28.39,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2014,December,376,3912,4676,4303,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,43.03,39.12,46.76,764,2543.0,69.21,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2015,December,688,3571,4488,4043,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,40.43,35.71,44.88,917,2543.0,58.99,Inflated Price / Hoarding Alert
Ratanagari,Bottle Gourd,2014,December,27,1167,1833,1517,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,15.17,11.67,18.33,666,1002.0,51.4,Inflated Price / Hoarding Alert
Ratanagari,Bottle Gourd,2015,December,15,1000,1500,1250,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,12.5,10.0,15.0,500,1002.0,24.75,Normal / Fair Mandi Price
Ratanagari,Flower,2014,December,1053,2625,3350,2985,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,29.85,26.25,33.5,725,1108.0,169.4,Inflated Price / Hoarding Alert
Ratanagari,Flower,2015,December,1145,2568,3273,2941,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,29.41,25.68,32.73,705,1108.0,165.43,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2014,December,29,2333,3000,2700,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,27.0,23.33,30.0,667,1350.0,100.0,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2015,December,133,2000,2450,2250,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,22.5,20.0,24.5,450,1350.0,66.67,Inflated Price / Hoarding Alert
Ratanagari,Cluster Bean,2014,December,32,3167,4167,3667,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,36.67,31.67,41.67,1000,3500.0,4.77,Normal / Fair Mandi Price
Ratanagari,Cluster Bean,2015,December,29,4000,4667,4333,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,43.33,40.0,46.67,667,3500.0,23.8,Normal / Fair Mandi Price
Ratanagari,Cucumber,2014,December,118,1700,2583,2150,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,21.5,17.0,25.83,883,1443.5,48.94,Inflated Price / Hoarding Alert
Ratanagari,Cucumber,2015,December,346,988,1900,1512,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,15.12,9.88,19.0,912,1443.5,4.75,Normal / Fair Mandi Price
Ratanagari,Bitter Gourd,2014,December,131,2625,3250,2954,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,29.54,26.25,32.5,625,2547.0,15.98,Normal / Fair Mandi Price
Ratanagari,Bitter Gourd,2015,December,69,3286,3929,3629,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,36.29,32.86,39.29,643,2547.0,42.48,Inflated Price / Hoarding Alert
Ratanagari,Cabbage,2014,December,478,1042,1389,1221,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,12.21,10.42,13.89,347,735.5,66.01,Inflated Price / Hoarding Alert
Ratanagari,Cabbage,2015,December,750,996,1591,1348,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,13.48,9.96,15.91,595,735.5,83.28,Inflated Price / Hoarding Alert
Ratanagari,Capsicum,2014,December,321,3088,3853,3474,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,34.74,30.88,38.53,765,1898.5,82.99,Inflated Price / Hoarding Alert
Ratanagari,Capsicum,2015,December,464,2450,3400,2975,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,29.75,24.5,34.0,950,1898.5,56.7,Inflated Price / Hoarding Alert
Ratanagari,Spinach,2015,December,400,6,8,7,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,0.07,0.06,0.08,2,633.0,-98.89,Distress Glut / Price Crash
Ratanagari,Tomato,2014,December,4182,1065,1813,1445,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,14.45,10.65,18.13,748,1183.0,22.15,Normal / Fair Mandi Price
Ratanagari,Tomato,2015,December,4721,1252,2133,1720,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,17.2,12.52,21.33,881,1183.0,45.39,Inflated Price / Hoarding Alert
Ratanagari,Brinjal,2014,December,755,1700,2400,2063,2014-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,20.63,17.0,24.0,700,1653.0,24.8,Normal / Fair Mandi Price
Ratanagari,Brinjal,2015,December,803,1841,2818,2391,2015-12-01,Ratnagiri,Maharashtra,12,4,Winter/Rabi,23.91,18.41,28.18,977,1653.0,44.65,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2015,February,30,4500,6000,5250,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,52.5,45.0,60.0,1500,3100.0,69.35,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2016,February,63,3250,4125,3750,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,37.5,32.5,41.25,875,3100.0,20.97,Normal / Fair Mandi Price
Ratanagari,Potato,2016,February,20,1500,1700,1600,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,16.0,15.0,17.0,200,1115.0,43.5,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2015,February,461,3500,4200,3855,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,38.55,35.0,42.0,700,2543.0,51.59,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2016,February,643,2925,3700,3325,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,33.25,29.25,37.0,775,2543.0,30.75,Inflated Price / Hoarding Alert
Ratanagari,Bottle Gourd,2015,February,156,708,1092,900,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,9.0,7.08,10.92,384,1002.0,-10.18,Normal / Fair Mandi Price
Ratanagari,Bottle Gourd,2016,February,54,500,850,688,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,6.88,5.0,8.5,350,1002.0,-31.34,Distress Glut / Price Crash
Ratanagari,Flower,2015,February,920,1556,2264,1911,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,19.11,15.56,22.64,708,1108.0,72.47,Inflated Price / Hoarding Alert
Ratanagari,Flower,2016,February,1279,1617,2440,2105,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,21.05,16.17,24.4,823,1108.0,89.98,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2015,February,56,1800,2300,2040,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,20.4,18.0,23.0,500,1350.0,51.11,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2016,February,86,1080,1540,1300,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,13.0,10.8,15.4,460,1350.0,-3.7,Normal / Fair Mandi Price
Ratanagari,Cluster Bean,2015,February,8,5000,5500,5250,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,52.5,50.0,55.0,500,3500.0,50.0,Inflated Price / Hoarding Alert
Ratanagari,Cucumber,2015,February,34,1500,2500,2000,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,20.0,15.0,25.0,1000,1443.5,38.55,Inflated Price / Hoarding Alert
Ratanagari,Cucumber,2016,February,75,2300,3100,2740,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,27.4,23.0,31.0,800,1443.5,89.82,Inflated Price / Hoarding Alert
Ratanagari,Onion,2016,February,45,1500,2000,1600,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,16.0,15.0,20.0,500,1265.0,26.48,Inflated Price / Hoarding Alert
Ratanagari,Bitter Gourd,2015,February,21,2833,3333,3083,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,30.83,28.33,33.33,500,2547.0,21.04,Normal / Fair Mandi Price
Ratanagari,Cabbage,2015,February,514,775,1198,993,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,9.93,7.75,11.98,423,735.5,35.01,Inflated Price / Hoarding Alert
Ratanagari,Cabbage,2016,February,749,605,986,798,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,7.98,6.05,9.86,381,735.5,8.5,Normal / Fair Mandi Price
Ratanagari,Capsicum,2015,February,123,3000,3800,3395,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,33.95,30.0,38.0,800,1898.5,78.83,Inflated Price / Hoarding Alert
Ratanagari,Capsicum,2016,February,318,2433,3233,2873,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,28.73,24.33,32.33,800,1898.5,51.33,Inflated Price / Hoarding Alert
Ratanagari,Tomato,2015,February,4041,730,1300,1013,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,10.13,7.3,13.0,570,1183.0,-14.37,Normal / Fair Mandi Price
Ratanagari,Tomato,2016,February,6563,538,943,724,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,7.24,5.38,9.43,405,1183.0,-38.8,Distress Glut / Price Crash
Ratanagari,Brinjal,2015,February,760,780,1190,980,2015-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,9.8,7.8,11.9,410,1653.0,-40.71,Distress Glut / Price Crash
Ratanagari,Brinjal,2016,February,996,915,1590,1270,2016-02-01,Ratnagiri,Maharashtra,2,1,Winter/Rabi,12.7,9.15,15.9,675,1653.0,-23.17,Normal / Fair Mandi Price
Ratanagari,Ginger (Fresh),2015,January,53,3750,4625,4175,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,41.75,37.5,46.25,875,3100.0,34.68,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2016,January,110,3100,4000,3533,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,35.33,31.0,40.0,900,3100.0,13.97,Normal / Fair Mandi Price
Ratanagari,Ladies Finger,2015,January,396,3833,4548,4193,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,41.93,38.33,45.48,715,2543.0,64.88,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2016,January,517,3611,4611,4125,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,41.25,36.11,46.11,1000,2543.0,62.21,Inflated Price / Hoarding Alert
Ratanagari,Bottle Gourd,2015,January,83,683,1133,917,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,9.17,6.83,11.33,450,1002.0,-8.48,Normal / Fair Mandi Price
Ratanagari,Bottle Gourd,2016,January,51,1000,1500,1267,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,12.67,10.0,15.0,500,1002.0,26.45,Inflated Price / Hoarding Alert
Ratanagari,Flower,2015,January,894,2188,2825,2508,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,25.08,21.88,28.25,637,1108.0,126.35,Inflated Price / Hoarding Alert
Ratanagari,Flower,2016,January,1074,2650,3550,3110,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,31.1,26.5,35.5,900,1108.0,180.69,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2015,January,58,1750,2360,2050,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,20.5,17.5,23.6,610,1350.0,51.85,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2016,January,123,1400,1863,1650,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,16.5,14.0,18.63,463,1350.0,22.22,Normal / Fair Mandi Price
Ratanagari,Cluster Bean,2016,January,9,3500,5500,4500,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,45.0,35.0,55.0,2000,3500.0,28.57,Inflated Price / Hoarding Alert
Ratanagari,Cucumber,2015,January,95,1750,2550,2142,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,21.42,17.5,25.5,800,1443.5,48.39,Inflated Price / Hoarding Alert
Ratanagari,Cucumber,2016,January,77,1375,2500,1925,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,19.25,13.75,25.0,1125,1443.5,33.36,Inflated Price / Hoarding Alert
Ratanagari,Bitter Gourd,2015,January,28,2667,3500,3083,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,30.83,26.67,35.0,833,2547.0,21.04,Normal / Fair Mandi Price
Ratanagari,Bitter Gourd,2016,January,55,3500,4167,3900,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,39.0,35.0,41.67,667,2547.0,53.12,Inflated Price / Hoarding Alert
Ratanagari,Cabbage,2015,January,392,1075,1425,1250,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,12.5,10.75,14.25,350,735.5,69.95,Inflated Price / Hoarding Alert
Ratanagari,Cabbage,2016,January,648,979,1458,1242,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,12.42,9.79,14.58,479,735.5,68.86,Inflated Price / Hoarding Alert
Ratanagari,Capsicum,2015,January,197,3167,3800,3487,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,34.87,31.67,38.0,633,1898.5,83.67,Inflated Price / Hoarding Alert
Ratanagari,Capsicum,2016,January,400,2806,3722,3300,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,33.0,28.06,37.22,916,1898.5,73.82,Inflated Price / Hoarding Alert
Ratanagari,Tomato,2015,January,3427,1280,1885,1588,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,15.88,12.8,18.85,605,1183.0,34.23,Inflated Price / Hoarding Alert
Ratanagari,Tomato,2016,January,3761,1230,2105,1695,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,16.95,12.3,21.05,875,1183.0,43.28,Inflated Price / Hoarding Alert
Ratanagari,Brinjal,2015,January,659,1453,2047,1747,2015-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,17.47,14.53,20.47,594,1653.0,5.69,Normal / Fair Mandi Price
Ratanagari,Brinjal,2016,January,763,2511,3553,3032,2016-01-01,Ratnagiri,Maharashtra,1,1,Winter/Rabi,30.32,25.11,35.53,1042,1653.0,83.42,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2015,July,106,4375,5375,4881,2015-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,48.81,43.75,53.75,1000,3219.0,51.63,Inflated Price / Hoarding Alert
Ratanagari,Ginger (Fresh),2016,July,98,4300,6000,5080,2016-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,50.8,43.0,60.0,1700,3219.0,57.81,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2015,July,698,2132,2753,2468,2015-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,24.68,21.32,27.53,621,1864.0,32.4,Inflated Price / Hoarding Alert
Ratanagari,Ladies Finger,2016,July,495,3222,4328,3833,2016-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,38.33,32.22,43.28,1106,1864.0,105.63,Inflated Price / Hoarding Alert
Ratanagari,Bottle Gourd,2015,July,61,1060,1400,1240,2015-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,12.4,10.6,14.0,340,999.0,24.12,Normal / Fair Mandi Price
Ratanagari,Bottle Gourd,2016,July,11,800,2000,1400,2016-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,14.0,8.0,20.0,1200,999.0,40.14,Inflated Price / Hoarding Alert
Ratanagari,Flower,2015,July,8402,1895,2579,2261,2015-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,22.61,18.95,25.79,684,1359.0,66.37,Inflated Price / Hoarding Alert
Ratanagari,Flower,2016,July,749,2529,3500,3035,2016-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,30.35,25.29,35.0,971,1359.0,123.33,Inflated Price / Hoarding Alert
Ratanagari,Carrot,2015,July,5,4000,5000,4600,2015-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,46.0,40.0,50.0,1000,2075.0,121.69,Inflated Price / Hoarding Alert
Ratanagari,Cluster Bean,2015,July,143,1889,2611,2278,2015-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,22.78,18.89,26.11,722,2623.0,-13.15,Normal / Fair Mandi Price
Ratanagari,Cluster Bean,2016,July,50,3125,4000,3575,2016-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,35.75,31.25,40.0,875,2623.0,36.29,Inflated Price / Hoarding Alert
Ratanagari,Cucumber,2015,July,320,1192,1738,1469,2015-07-01,Ratnagiri,Maharashtra,7,3,Monsoon,14.69,11.92,17.38,546,1060.5,38.52,Inflated Price / Hoarding Alert
